NAME	PBR ICL exp3
GROUP_TYPE	[unknown]
GROUP_NAME	MC272-group
GROUP_ID	group-110
START	May 11, 2019 6:20:50 PM
PLANNED_DURATION	375d 00:00:00
PLANNED_DURATION_SEC	32400000
DURATION	15d 15:50:19
DURATION_SEC	1353019
INOCULUM	
MEDIUM	
ORGANISM	
GASSING	
TERMINATION	stopped
TIME_FORMAT	HOURS
TIME_FROM_SEC	0
TIME_TO_SEC	1353019
NOTES	

time	od-sensors-1.od-680	od-sensors-1.od-720	od-sensors-2.od-680	od-sensors-2.od-720	od-sensors-3.od-680	od-sensors-3.od-720	od-sensors-4.od-680	od-sensors-4.od-720	od-sensors-5.od-680	od-sensors-5.od-720	od-sensors-6.od-680	od-sensors-6.od-720	od-sensors-7.od-680	od-sensors-7.od-720	od-sensors-8.od-680	od-sensors-8.od-720	pumps-1002.pump-0-consumption	pumps-1002.pump-1-consumption	pumps-1002.pump-2-consumption	pumps-1002.pump-3-consumption	pumps-1002.pump-4-consumption	pumps-1002.pump-5-consumption	pumps-1002.pump-6-consumption	pumps-1002.pump-7-consumption
0																	0	0	0	0	0	0	0	0
12.833333	0.24666	0.12034	0.26283	0.13709	0.24242	0.13631	0.24837	0.15575	0.22887	0.11139	0.23519	0.1374	0.28041	0.14773	0.21909	0.11904								
12.916667	0.24972	0.12282	0.26177	0.13928	0.24242	0.13611	0.24888	0.15658	0.22668	0.11233	0.23445	0.137	0.28096	0.14753	0.22248	0.12207								
13	0.24997	0.12629	0.26283	0.13888	0.24191	0.13591	0.24837	0.15534	0.23131	0.11214	0.23519	0.13601	0.28151	0.14957	0.22006	0.11904								
13.083333	0.24997	0.12206	0.26656	0.14028	0.2442	0.13572	0.24708	0.15472	0.23082	0.10971	0.23892	0.1372	0.28234	0.14916	0.22199	0.11885								
13.166667	0.25126	0.12187	0.26736	0.13988	0.24369	0.13731	0.24785	0.15638	0.23254	0.11384	0.23544	0.1368	0.28262	0.15101	0.22248	0.11752								
13.25	0.25126	0.12282	0.26576	0.14008	0.24472	0.1379	0.25094	0.15888	0.23353	0.11441	0.23743	0.13819	0.28904	0.15204	0.22321	0.12093								
13.333333	0.25306	0.12436	0.26656	0.13968	0.24318	0.13671	0.2525	0.15867	0.23254	0.11422	0.23992	0.13859	0.28989	0.15474	0.22614	0.12398								
13.416667	0.25332	0.12417	0.26924	0.14209	0.24344	0.1387	0.25354	0.16014	0.23427	0.11687	0.23942	0.13939	0.28989	0.15557	0.22762	0.12264								
13.5	0.25332	0.12901	0.27058	0.14269	0.24728	0.14211	0.25562	0.1614	0.23675	0.11555	0.24067	0.13859	0.28568	0.15266	0.22614	0.1215								
13.583333	0.25747	0.12629	0.26978	0.14229	0.24677	0.1397	0.2538	0.15846	0.23551	0.11573	0.24268	0.13939	0.29329	0.15619	0.23033	0.12341								
13.666667	0.25435	0.12706	0.27058	0.14249	0.24883	0.14171	0.25354	0.16035	0.23849	0.11764	0.24167	0.14039	0.29386	0.15536	0.22639	0.12341								
13.75	0.25539	0.12687	0.27356	0.14532	0.24986	0.14211	0.2551	0.16182	0.23924	0.11859	0.24369	0.1418	0.29159	0.1537	0.22811	0.12398								
13.833333	0.25669	0.12823	0.27465	0.14451	0.2496	0.14151	0.25877	0.16098	0.24199	0.12127	0.24419	0.1422	0.29557	0.15828	0.23108	0.12532								
13.916667	0.25721	0.12629	0.27492	0.14532	0.25142	0.14352	0.25614	0.16035	0.24275	0.11916	0.24596	0.14301	0.29959	0.1627	0.23207	0.1259								
14	0.25982	0.12881	0.27411	0.14552	0.25533	0.14656	0.26088	0.16393	0.24225	0.12223	0.24444	0.142	0.29757	0.15912	0.23556	0.12782								
14.083333	0.2643	0.1294	0.27711	0.14653	0.25402	0.14494	0.26088	0.16224	0.24351	0.12031	0.24622	0.14341	0.30364	0.16355	0.23282	0.12628								
14.166667	0.2614	0.12998	0.27793	0.14714	0.25559	0.14514	0.263	0.16414	0.24376	0.1205	0.2452	0.14361	0.30016	0.15933	0.23531	0.12456								
14.25	0.26351	0.12998	0.27793	0.14837	0.25481	0.14514	0.25982	0.16287	0.24376	0.12166	0.24799	0.14503	0.30627	0.16589	0.23506	0.1286								
14.333333	0.26324	0.13252	0.28096	0.14796	0.25664	0.14636	0.26035	0.16308	0.24629	0.12397	0.25183	0.14726	0.30803	0.16866	0.23858	0.12995								
14.416667	0.26483	0.13331	0.28151	0.14898	0.2577	0.14677	0.26433	0.1652	0.24452	0.1232	0.25158	0.14767	0.3095	0.17038	0.23808	0.13034								
14.5	0.26563	0.13547	0.2829	0.15	0.25928	0.14819	0.26194	0.1669	0.24756	0.12397	0.25209	0.14645	0.31009	0.17103	0.23934	0.1317								
14.583333	0.26642	0.13528	0.28429	0.15062	0.26114	0.14942	0.26433	0.16541	0.24807	0.12474	0.25209	0.14685	0.31455	0.16995	0.23732	0.12879								
14.666667	0.26963	0.13587	0.28484	0.15103	0.26007	0.1486	0.2654	0.16626	0.24961	0.1263	0.25158	0.14564	0.31187	0.16952	0.24162	0.1317								
14.75	0.26669	0.13547	0.28624	0.15103	0.25849	0.14595	0.267	0.16499	0.25037	0.12533	0.25364	0.14624	0.31217	0.16888	0.24596	0.1317								
14.833333	0.26963	0.13904	0.28764	0.15144	0.2638	0.15065	0.26862	0.16818	0.25269	0.12649	0.25415	0.14767	0.32086	0.17211	0.24931	0.1362								
14.916667	0.27097	0.13646	0.28904	0.15515	0.26273	0.15045	0.26674	0.16669	0.25398	0.12766	0.25441	0.14869	0.32026	0.17341	0.2434	0.13385								
15	0.27151	0.13845	0.29102	0.1535	0.26487	0.15209	0.26889	0.16797	0.25527	0.12747	0.25545	0.1493	0.32451	0.17689	0.24366	0.13073								
15.083333	0.27205	0.13745	0.29017	0.15453	0.26433	0.15127	0.2697	0.16925	0.25398	0.12786	0.25622	0.1491	0.31935	0.17493	0.24494	0.13248								
15.166667	0.2699	0.13785	0.293	0.15598	0.26514	0.15209	0.2697	0.16968	0.25892	0.1306	0.25857	0.15115	0.31814	0.17341	0.24622	0.13346								
15.25	0.27313	0.13686	0.29357	0.1564	0.26648	0.15209	0.27078	0.16882	0.25944	0.13178	0.25857	0.14889	0.32543	0.17755	0.24957	0.13444								
15.333333	0.27475	0.14004	0.29244	0.15723	0.26514	0.15209	0.27213	0.17054	0.2618	0.13375	0.26013	0.15279	0.32207	0.17624	0.25295	0.13699								
15.416667	0.27857	0.14044	0.295	0.1564	0.26918	0.15292	0.27322	0.17011	0.26023	0.13256	0.26066	0.15115	0.33408	0.18483	0.24957	0.13503								
15.5	0.2772	0.13984	0.29585	0.15827	0.26837	0.15416	0.27567	0.17119	0.26233	0.13296	0.26145	0.15403	0.32604	0.17733	0.25191	0.1362								
15.583333	0.2772	0.14044	0.29843	0.16036	0.27271	0.1554	0.27705	0.17205	0.26339	0.13296	0.26066	0.15238	0.32727	0.17777	0.25009	0.1364								
15.666667	0.28076	0.14405	0.29959	0.16057	0.27026	0.15519	0.27404	0.17443	0.26312	0.13296	0.26224	0.153	0.3285	0.17974	0.25556	0.13778								
15.75	0.27994	0.14385	0.29843	0.16015	0.2738	0.15832	0.27732	0.17119	0.26286	0.13434	0.26355	0.15528	0.33753	0.19021	0.26111	0.14056								
15.833333	0.28021	0.14264	0.3019	0.1631	0.27162	0.15644	0.27677	0.17291	0.26497	0.13494	0.26567	0.15673	0.33753	0.1855	0.25846	0.14195								
15.916667	0.28324	0.14506	0.30481	0.16331	0.27517	0.15832	0.27759	0.17529	0.26737	0.13653	0.26753	0.15611	0.33502	0.18394	0.25661	0.13818								
16	0.28241	0.14486	0.30306	0.16415	0.27765	0.16083	0.28118	0.17464	0.26924	0.13712	0.26594	0.15548	0.34323	0.19111	0.25688	0.14056								
16.083333	0.28435	0.14546	0.30598	0.16627	0.27765	0.16062	0.28118	0.17616	0.2687	0.13633	0.267	0.15631	0.33565	0.18173	0.25952	0.14016								
16.166667	0.28491	0.14546	0.30774	0.16564	0.27655	0.15915	0.28202	0.17682	0.27165	0.13772	0.26913	0.15652	0.34291	0.19134	0.26084	0.14115								
16.25	0.28518	0.14546	0.30862	0.1684	0.27765	0.15936	0.28118	0.17573	0.27246	0.13952	0.27074	0.15923	0.34323	0.18662	0.26565	0.14575								
16.333333	0.28741	0.14769	0.3095	0.16606	0.28014	0.16231	0.28341	0.17725	0.27381	0.14012	0.27047	0.15965	0.35128	0.19748	0.26217	0.14275								
16.416667	0.28741	0.14506	0.31217	0.16969	0.28153	0.16357	0.28368	0.17857	0.27408	0.14113	0.27397	0.1626	0.35487	0.19817	0.26084	0.14195								
16.5	0.28825	0.14769	0.31306	0.17033	0.28097	0.16357	0.28817	0.17988	0.27762	0.14375	0.27533	0.16238	0.35095	0.19725	0.26404	0.14355								
16.583333	0.28881	0.1483	0.31217	0.16862	0.28209	0.16421	0.28704	0.18098	0.27598	0.14274	0.2737	0.16133	0.3516	0.19679	0.26512	0.14435								
16.666667	0.28993	0.14648	0.31574	0.17141	0.28432	0.16336	0.28592	0.179	0.27517	0.14113	0.27506	0.16154	0.35519	0.19932	0.26889	0.14555								
16.691667																							0	
16.693056																							0.042	
16.708333																							0.042	
16.709722																							0.083	
16.75	0.28909	0.14729	0.31724	0.17205	0.28629	0.16633	0.29043	0.18032	0.27981	0.14517	0.2775	0.16344	0.35717	0.19702	0.26997	0.14535								
16.833333	0.29332	0.15095	0.31664	0.17098	0.28713	0.16761	0.28901	0.17988	0.27871	0.14416	0.27914	0.16323	0.35128	0.19428	0.26835	0.14575								
16.916667	0.2919	0.14708	0.32026	0.17205	0.28826	0.16633	0.29384	0.18363	0.27981	0.14416	0.27805	0.16471	0.36014	0.1984	0.27215	0.14616								
16.975																							0.083	
16.976389																							0.125	
16.991667																							0.125	
16.993056																							0.167	
17	0.2936	0.14993	0.32147	0.17399	0.28939	0.16804	0.2927	0.1812	0.28091	0.14476	0.27996	0.16407	0.35782	0.20163	0.27079	0.14555								
17.008333																							0.167	
17.009722																							0.208	
17.025																							0.208	
17.026389																							0.25	
17.041667																							0.25	
17.043056																							0.292	
17.058333																							0.292	
17.059722																							0.333	
17.075																							0.333	
17.076389																							0.375	
17.083333	0.2936	0.14729	0.32086	0.17421	0.28741	0.16697	0.29327	0.18252	0.28422	0.1472	0.28024	0.16407	0.36047	0.20047	0.27215	0.14596								
17.091667																							0.375	
17.093056																							0.417	
17.108333																							0.417	
17.109722																							0.458	
17.125																							0.458	
17.126389																							0.5	
17.141667																							0.5	
17.143056																							0.542	
17.158333																							0.542	
17.159722																							0.583	
17.166667	0.29759	0.15055	0.3236	0.17682	0.29053	0.16868	0.29384	0.18186	0.28228	0.1468	0.28437	0.16683	0.35915	0.19611	0.27543	0.14777								
17.175																							0.583	
17.176389																							0.625	
17.191667																							0.625	
17.193056																							0.667	
17.208333																							0.667	
17.209722																							0.708	
17.225																							0.708	
17.226389																							0.75	
17.241667																							0.75	
17.243056																							0.792	
17.25	0.29559	0.15177	0.32696	0.17791	0.29167	0.16889	0.29469	0.18319	0.28616	0.14823	0.28715	0.17004	0.36347	0.20441	0.27708	0.1498								
17.258333																							0.792	
17.259722																							0.833	
17.275																							0.833	
17.276389																							0.875	
17.291667																							0.875	
17.293056																							0.917	
17.308333																							0.917	
17.309722																							0.958	
17.325																							0.958	
17.326389																							1	
17.333333	0.30045	0.15445	0.32758	0.17966	0.29367	0.17061	0.29613	0.18297	0.28672	0.15028	0.28548	0.16961	0.36247	0.19955	0.27516	0.14898								
17.341667																							1	
17.343056																							1.042	
17.358333																							1.042	
17.359722																							1.083	
17.375																							1.083	
17.376389																							1.125	
17.391667																							1.125	
17.393056																							1.167	
17.408333																							1.167	
17.409722																							1.208	
17.416667	0.3019	0.15548	0.32696	0.179	0.29625	0.17255	0.29987	0.18786	0.28896	0.15048	0.28911	0.17004	0.36581	0.20558	0.27543	0.14656								
17.425																							1.208	
17.426389																							1.25	
17.441667																							1.25	
17.443056																							1.292	
17.458333																							1.292	
17.459722																							1.333	
17.475																							1.333	
17.476389																							1.375	
17.491667																							1.375	
17.493056																							1.417	
17.5	0.29988	0.15034	0.33004	0.18163	0.29453	0.17104	0.29727	0.18763	0.28784	0.14782	0.28687	0.16897	0.36682	0.20604	0.27406	0.14797								
17.508333																							1.417	
17.509722																							1.458	
17.525																							1.458	
17.526389																							1.5	
17.541667																							1.5	
17.543056																							1.542	
17.558333																							1.542	
17.559722																							1.583	
17.575																							1.583	
17.576389																							1.625	
17.583333	0.29959	0.15177	0.33128	0.18054	0.29712	0.17341	0.299	0.18429	0.28868	0.14904	0.28855	0.17069	0.37088	0.20768	0.27791	0.14696								
17.591667																							1.625	
17.593056																							1.667	
17.608333																							1.667	
17.609722																							1.708	
17.625																							1.708	
17.626389																							1.75	
17.641667																							1.75	
17.643056																							1.792	
17.658333																							1.792	
17.659722																							1.833	
17.666667	0.30017	0.15486	0.33284	0.18384	0.29712	0.17277	0.29843	0.18385	0.28952	0.15089	0.28939	0.17349	0.36447	0.20186	0.28013	0.15122								
17.675																							1.833	
17.676389																							1.875	
17.691667																							1.875	
17.693056																							1.917	
17.708333																							1.917	
17.709722																							1.958	
17.725																							1.958	
17.726389																							2	
17.741667																							2	
17.743056																							2.042	
17.75	0.30305	0.1528	0.33533	0.18406	0.29914	0.17298	0.29699	0.18585	0.29233	0.15089	0.29305	0.17198	0.36615	0.20348	0.28068	0.15142								
17.758333																							2.042	
17.759722																							2.083	
17.775																							2.083	
17.776389																							2.125	
17.791667																							2.125	
17.793056																							2.167	
17.808333																							2.167	
17.809722																							2.208	
17.825																							2.208	
17.826389																							2.25	
17.833333	0.30305	0.15239	0.33722	0.18495	0.30147	0.17667	0.3019	0.18563	0.29318	0.15233	0.29163	0.17047	0.36783	0.20534	0.28068	0.1502								
17.841667																							2.25	
17.843056																							2.292	
17.858333																							2.292	
17.859722																							2.333	
17.875																							2.333	
17.876389																							2.375	
17.891667																							2.375	
17.893056																							2.417	
17.908333																							2.417	
17.909722																							2.458	
17.916667	0.30596	0.15569	0.33533	0.18208	0.30322	0.17645	0.30161	0.18763	0.29431	0.15233	0.29333	0.17026	0.37498	0.20721	0.2804	0.14919								
17.925																							2.458	
17.926389																							2.5	
17.941667																							2.5	
17.943056																							2.542	
17.958333																							2.542	
17.959722																							2.583	
17.975																							2.583	
17.976389																							2.625	
17.991667																							2.625	
17.993056																							2.667	
18	0.3083	0.15672	0.3369	0.1854	0.30469	0.17755	0.30687	0.19032	0.2946	0.15295	0.29418	0.17133	0.37429	0.2098	0.28375	0.15265								
18.008333																							2.667	
18.009722																							2.708	
18.025																							2.708	
18.026389																							2.75	
18.041667																							2.75	
18.043056																							2.792	
18.058333																							2.792	
18.059722																							2.833	
18.075																							2.833	
18.076389																							2.875	
18.083333	0.30859	0.15527	0.34164	0.18896	0.30469	0.1782	0.30453	0.191	0.29744	0.15213	0.29474	0.1737	0.37911	0.21074	0.28967	0.15531								
18.091667																							2.875	
18.093056																							2.917	
18.108333																							2.917	
18.109722																							2.958	
18.125																							2.958	
18.126389																							3	
18.141667																							3	
18.143056																							3.042	
18.158333																							3.042	
18.159722																							3.083	
18.166667	0.30888	0.15486	0.34387	0.18718	0.30675	0.17667	0.30394	0.18741	0.29945	0.15399	0.30017	0.17392	0.38715	0.22006	0.28684	0.15347								
18.175																							3.083	
18.176389																							3.125	
18.191667																							3.125	
18.193056																							3.167	
18.208333																							3.167	
18.209722																							3.208	
18.225																							3.208	
18.226389																							3.25	
18.241667																							3.25	
18.243056																							3.292	
18.25	0.30771	0.15776	0.34323	0.18896	0.30822	0.1782	0.30628	0.19032	0.30146	0.15503	0.2973	0.17198	0.38294	0.21741	0.28628	0.15408								
18.258333																							3.292	
18.259722																							3.333	
18.275																							3.333	
18.276389																							3.375	
18.291667																							3.375	
18.293056																							3.417	
18.308333																							3.417	
18.309722																							3.458	
18.325																							3.458	
18.326389																							3.5	
18.333333	0.31153	0.15652	0.34998	0.19301	0.31149	0.18172	0.30893	0.18987	0.30262	0.15607	0.29873	0.17479	0.38085	0.20886	0.28769	0.15408								
18.341667																							3.5	
18.343056																							3.542	
18.358333																							3.542	
18.359722																							3.583	
18.375																							3.583	
18.376389																							3.625	
18.391667																							3.625	
18.393056																							3.667	
18.408333																							3.667	
18.409722																							3.708	
18.416667	0.31035	0.15818	0.34933	0.19166	0.31388	0.18526	0.30923	0.19123	0.30291	0.15586	0.29902	0.17609	0.38399	0.21311	0.28769	0.15347								
18.425																							3.708	
18.426389																							3.75	
18.441667																							3.75	
18.443056																							3.792	
18.458333																							3.792	
18.459722																							3.833	
18.475																							3.833	
18.476389																							3.875	
18.491667																							3.875	
18.493056																							3.917	
18.5	0.31035	0.15839	0.35063	0.19415	0.31239	0.1826	0.30746	0.18786	0.30436	0.15669	0.30247	0.17784	0.38259	0.21526	0.29138	0.15552								
18.508333																							3.917	
18.509722																							3.958	
18.525																							3.958	
18.526389																							4	
18.541667																							4	
18.543056																							4.042	
18.558333																							4.042	
18.559722																							4.083	
18.575																							4.083	
18.576389																							4.125	
18.583333	0.31301	0.16026	0.35389	0.19528	0.31509	0.18481	0.30717	0.19077	0.30407	0.15648	0.3077	0.18134	0.38751	0.21909	0.29424	0.15717								
18.591667																							4.125	
18.593056																							4.167	
18.608333																							4.167	
18.609722																							4.208	
18.625																							4.208	
18.626389																							4.25	
18.641667																							4.25	
18.643056																							4.292	
18.658333																							4.292	
18.659722																							4.333	
18.666667	0.31509	0.16068	0.35258	0.19687	0.31841	0.18816	0.31101	0.19394	0.30523	0.15794	0.30392	0.1774	0.39248	0.22199	0.29223	0.15531								
18.675																							4.333	
18.676389																							4.375	
18.691667																							4.375	
18.693056																							4.417	
18.708333																							4.417	
18.709722																							4.458	
18.725																							4.458	
18.726389																							4.5	
18.741667																							4.5	
18.743056																							4.542	
18.75	0.31539	0.15943	0.3575	0.19939	0.31962	0.18615	0.30982	0.19123	0.30844	0.15878	0.30508	0.17762	0.39319	0.22175	0.29424	0.15614								
18.758333																							4.542	
18.759722																							4.583	
18.775																							4.583	
18.776389																							4.625	
18.791667																							4.625	
18.793056																							4.667	
18.808333																							4.667	
18.809722																							4.708	
18.825																							4.708	
18.826389																							4.75	
18.833333	0.31479	0.16005	0.36014	0.19962	0.32145	0.18816	0.3116	0.19032	0.30932	0.15836	0.30566	0.18201	0.39463	0.22175	0.29366	0.15593								
18.841667																							4.75	
18.843056																							4.792	
18.858333																							4.792	
18.859722																							4.833	
18.875																							4.833	
18.876389																							4.875	
18.891667																							4.875	
18.893056																							4.917	
18.901389																		0						
18.902778																		0.042						
18.908333																							4.917	
18.909722																							4.958	
18.916667	0.31748	0.16236	0.35981	0.20054	0.32175	0.18973	0.31429	0.19371	0.30991	0.15878	0.30624	0.17871	0.39463	0.22006	0.29856	0.1582								
18.918056																		0.042						
18.919444																		0.083						
18.925																							4.958	
18.926389																							5	
18.934722																		0.083						
18.936111																		0.125						
18.941667																							5	
18.943056																							5.042	
18.951389																		0.125						
18.952778																		0.167						
18.958333																							5.042	
18.959722																							5.083	
18.968056																		0.167						
18.969444																		0.208						
18.975																							5.083	
18.976389																							5.125	
18.984722																		0.208						
18.986111																		0.25						
18.991667																							5.125	
18.993056																							5.167	
19	0.31928	0.16257	0.36213	0.20215	0.3242	0.19063	0.31369	0.19281	0.30961	0.15732	0.30946	0.17893	0.39823	0.22103	0.3003	0.15965								
19.001389																		0.25						
19.002778																		0.292						
19.008333																							5.167	
19.009722																							5.208	
19.018056																		0.292						
19.019444																		0.333						
19.025																							5.208	
19.026389																							5.25	
19.034722																		0.333						
19.036111																		0.375						
19.041667																							5.25	
19.043056																							5.292	
19.051389																		0.375						
19.052778																		0.417						
19.058333																							5.292	
19.059722																							5.333	
19.068056																		0.417						
19.069444																		0.458						
19.075																							5.333	
19.076389																							5.375	
19.083333	0.31928	0.16152	0.36313	0.20169	0.32853	0.19063	0.31488	0.19371	0.31108	0.15983	0.31004	0.1809	0.40113	0.22638	0.29972	0.16007								
19.084722																		0.458						
19.086111																		0.5						
19.091667																							5.375	
19.093056																							5.417	
19.101389																		0.5						
